|id|price|ean|wartosci_odzywcze|title
879|66372|2.18 zł|5900617002945|{'Wartość energetyczna ': '1584 kJ/ 376 kcal', 'Tłuszcz ': '7,0 g', ' w tym kwasy tłuszczowe nasycone ': '1,3 g', 'Węglowodany ': '55,7 g', ' w tym cukry ': '1,5 g', 'Błonnik ': '10,5 g', 'Białko ': '17,3 g', 'Sól ': '<0,01 g', 'Witaminy:': '', ' Kwas foliowy ': '51 µg (25,5%)*', 'Kwas pantotenowy  ': '1,4 mg (23,3%)*', 'Składniki mineralne:': '', ' Potas ': '565 mg (28,3)*', ' Fosfor ': '733 mg (104,7%)*', ' Żelazo ': '5,4 mg (38,6%)*', ' Magnez ': '235 mg (62,7%)*', ' Cynk ': '3 mg (30%)*', ' Mangan ': '0,5 mg (25%)*', '*% referencyjnej wartości spożycia dla osób dorosłych.': '', 'metadata': 'w 100 g produktu'}|Sante Otręby Owsiane 150 G
880|66373|3.47 zł|5900617010919|{'Wartość energetyczna ': '1528 kJ / 364 kcal', 'Tłuszcz ': '8,7 g', 'w tym kwasy tłuszczowe nasycone': '1,6 g', 'Węglowodany ': '44 g', 'w tym cukry': '1,7 g', 'Błonnik ': '19 g', 'Białko ': '18 g', 'Sól': '0,01 g', 'Witaminy': '', 'Tiamina (witamina B1)': '0,75 mg (68%)*', 'Składniki mineralne': '', 'Potas ': '566 mg (28%)*', 'Fosfor ': '678 mg (97%)*', 'Magnez ': '205 mg (55%)*', 'Cynk ': '4,7 mg (47%)*', '100 g produktu zawiera 6 g beta glukanów.': '', '*% referencyjnej wartości spożycia dla osób dorosłych.': '', 'metadata': 'w 100 g'}|Sante Otręby Owsiane Wysokobłonnikowe Premium 200 G
881|11131|3.25 zł|5900617000415|{'Wartość energetyczna ': '1585 kJ / 376 kcal', 'Tłuszcz ': '7,2 g', 'w tym kwasy tłuszczowe nasycone ': '1,3 g', 'Węglowodany ': '62 g', ' w tym cukry ': '0,9 g', 'Błonnik ': '6,9 g', 'Białko ': '12 g', 'Sól ': '0,01 g', 'Witaminy:': '', 'Tiamina (Wit.B1)': '0,46 mg (42%)*', 'Kwas foliowy ': '86 µg (43%)*', 'Witamina E ': '1,8 mg (15%)*', 'Składniki mineralne: ': '', 'Potas ': '379 mg (19%)*', 'Fosfor ': '433 mg (62%)*', 'Magnez ': '129 mg (34%)*', 'Żelazo ': '3,9 mg (28%)*', 'Cynk ': '3,1 mg (31%)*', 'Miedź ': '0,55 mg (55%)*', '*% Referencyjnej Wartości Spożycia dla osoby dorosłej.': '', 'metadata': 'w 100 g'}|Sante Płatki Owsiane 500 G
882|62653|2.91 zł|5900617012043|{'Wartość energetyczna': '0 kJ/ 0 kcal', 'Tłuszcz': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany': '0 g', 'w tym cukry': '0 g', 'Błonnik ': '0 g', 'Białko ': '0 g', 'Sól ': '69 g', 'Składniki mineralne:': '', 'Potas': '15714 mg (786%)*', 'Jod': '2117 µg (1411%)*', 'Magnez': '56,4 mg (15%)*', '* % referencyjnych wartości spożycia dla osób dorosłych': '', 'metadata': 'w 100 g produktu'}|Sante Sól Morska Jodowana O Obniżonej Zawartości Sodu 350 G
883|70625|14.50 zł|5900597000016||Sądecki Bartnik Miód Pszczeli Wielokwiatowy
884|80446|12.99 zł|8008698024140|{'wartość energetyczna': '989 kJ / 235 kcal', 'tłuszcz ': '4,9 g', 'w tym kwasy tłuszczowe nasycone ': '0,6 g', 'węglowodany ': '40 g', 'w tym cukry ': '7,0 g', 'błonnik': '8,0 g', 'białko ': '3,6 g', 'sól ': '1,1 g', '*RI = Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal)': '', 'metadata': '100 g\n25 g\n% RI*'}|Schär Pan Multigrano Bezglutenowy Chleb Wieloziarnisty 250 G
885|91702|36.99 zł|5900420015309||Segafredo Zanetti Intermezzo Kawa Palona Ziarnista 1000 G
886|93274|4.39 zł|8801005998901|{'wartość energetyczna ': '595 kJ/ 140 kcal', 'tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'węglowodany ': '31 g', 'w tym cukry ': '0,2 g', 'białko ': '4,0 g', 'sól ': '0,33 g', 'metadata': 'Wartość odżywcza:'}|Sempio Makaron Pszenny Świeży Udon 200 G
887|59041|4.99 zł|5906881826706||Sir Roger Earl Grey Strong Herbata Czarna Ekspresowa 136 G (80 Torebek)
888|59038|5.79 zł|5906881826133||Sir Roger Yunnan Herbata Czarna Ekspresowa 136 G (80 Torebek)
889|67527|18.28 zł|5901086049233||Sir Winston Tea Supreme English Breakfast Herbata Czarna 180 G (100 X 1, 8 G)
890|102083|3.99 zł|2201155000000||Słonecznik Łuskany
891|56767|3.99 zł|5902180040102|{'Wartość energetyczna ': '365 kcal', 'Tłuszcz, w tym:': '1,1 g', '- kwasy tłuszczowe nasycone': '0,2 g', 'Węglowodany , w tym:': '80,5 g', '- cukry': '0,5 g', 'Błonnik': '1,1 g', 'Białko ': '7,8 g', 'Sól': '<0,01 g', 'Opakowanie 400 g zawiera 8 porcji ryżu.': '', '*porcja (1/2 woreczka) = 50 g suchego produktu = ok. 130 g produktu po ugotowaniu w wodzie bez soli': '', 'metadata': 'na 100 g\nna porcję*'}|Sonko Ryż Parboiled 400 G (4 X 100 G)
892|67740|4.19 zł|5907501018204|{'Wartość energetyczna ': '2603 kJ/633 kcal', 'Tłuszcz ': '67 g', 'w tym kwasy tłuszczowe nasycone ': '33 g', 'Węglowodany ': '1,5 g', 'w tym cukry ': '0,6 g', 'Białko ': '5,8 g', 'Sól ': '1,2 g', 'metadata': 'w 100 g produktu:'}|Spichlerz Rusiecki Smalec Z Mięskiem I Skwarkami 160 G
893|67747|4.19 zł|5907501018167|{'Wartość energetyczna ': '1214 kJ/293 kcal', 'Tłuszcz ': '25 g', 'w tym kwasy tłuszczowe nasycone ': '8,3 g', 'Węglowodany ': '4,0 g', 'w tym cukry ': '0,7 g', 'Białko ': '13 g', 'Sól ': '1,3 g', 'metadata': 'w 100 g produktu:'}|Spichlerz Rusiecki Smarowidło Ze Złocistą Cebulką 160 G
894|59947|10.49 zł|5014271390420||St. Dalfour Konfitura Malina
895|59949|10.49 zł|5014271400426||St. Dalfour Konfitura Truskawka
896|59951|10.49 zł|5014271310428||St. Dalfour Konfitura Wiśniowa
897|62590|3.99 zł|5903295001194|{'Energia': '591 kJ/141 kcal', 'Tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '35 g', 'w tym cukry ': '29 g', 'Białko ': '<0,5 g', 'Sól ': '0 g', 'metadata': 'w 100 g produktu:'}|Stovit Dżem Z Wiśni 260 G
898|55688|4.49 zł|5903295003723|{'wartość energetyczna ': '692 kJ/163 kcal', 'tłuszcz ': '0,1 g', 'w tym kwasy tłuszczowe nasycone ': '0,0 g', 'węglowodany ': '38 g', 'w tym cukry ': '31 g', 'białko ': '0,6 g', 'sól ': '0,0 g', 'metadata': 'w 100 g produktu:'}|Stovit Konfitura Babuni Z Porzeczek 250 G
899|101056|4.49 zł|5903295150410||Stovit Konfitura Z Czerwonych Owoców 250 G
900|55690|4.39 zł|5903295003693||Stovit Konfitura Z Malin 250 G
901|69900|3.69 zł|5903295000869|{'Wartość energetyczna ': '1010 kJ/238 kcal', 'Tłuszcz': '0,5 g', 'w tym kwasy tłuszczowe nasycone': '0,0 g', 'Węglowodany ': '57 g', 'w tym cukry': '47 g', 'Białko ': '0,4 g', 'Sól': '0,0 g', '*Referencyjna Wartość Spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)': '', 'metadata': '100 g produktu\nw porcji (1 łyżeczka) 15 g produktu\n%RWS* w porcji (1 łyżeczka) 15 g produktu'}|Stovit Marmolada Wieloowocowa 320 G
902|58921|2.99 zł|5902596484033|{'Wartość energetyczna (energia)': '368 kcal', 'Tłuszcz ': '1,7 g', 'w tym: kwasy tłuszczowe nasycone (kwasy nasycone)': '0,5 g', 'Węglowodany ': '75 g', 'w tym: cukry ': '5,7 g', 'Błonnik ': '3,4 g', 'Białko ': '11,2 g', 'Sól ': '0,98 g', 'metadata': 'na 100 g produktu\nna porcję 1 wafel'}|Sunny Corn Wafle Zbożowo-Ryżowe O Smaku Cebuli 60 G (12 Sztuk)
903|62629|4.79 zł|5903874561309|{'Wartość energetyczna': '1399 kJ/ 330 kcal', 'Tłuszcz ': '1,1 g', '- w tym kwasy tłuszczowe nasycone ': '0,4 g', 'Węglowodany ': '71 g', '- w tym cukry ': '2,5 g', 'Błonnik ': '6,4 g', 'Białko ': '5,9 g', 'Sól ': '0,01 g', 'metadata': 'w 100 g produktu:'}|Symbio Mąka Żytnia Typ 720 Chlebowa Ekologiczna 1 Kg
904|56934|2.55 zł|5906827006407|{'Wartość energetyczna ': '1429 kJ/338 kcal', 'Tłuszcz ': '2,2 g', 'w tym kwasy tłuszczowe nasycone ': '0,4 g', 'Węglowodany ': '69 g', 'w tym cukry ': '0,5 g', 'Błonnik ': '7 g', 'Białko ': '7 g', 'Sól ': '0,01 g', 'metadata': 'Wartość odżywcza suchego produktu w 100 g'}|Szczytno Premium Kasza Jęczmienna Perłowa Średnia 400 G
905|56926|3.65 zł|5906827011814|{'Wartość energetyczna ': '1532 kJ / 363 kcal', 'Tłuszcz ': '5,7 g', '- w tym kwasy tłuszczowe nasycone ': '1,2 g', 'Węglowodany ': '60 g', '- w tym cukry ': '1,8 g', 'Błonnik ': '10 g', 'Białko ': '13 g', 'Sól ': '0,02 g', 'metadata': 'Wartość odżywcza suchego produktu w 100 g'}|Szczytno Premium Owsiane Płatki Błyskawiczne 400 G
906|61606|0.89 zł|99126||Sznytka
907|86101|12.99 zł|0011210006508|{'Wartość energetyczna ': '419 kJ/100 kcal', 'Tłuszcz ': '0 g', ' w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '23 g', ' w tym cukry ': '21 g', 'Błonnik ': '2,4 g', 'Białko ': '1,5 g', 'Sól ': '6 g', 'Porcja 5 ml': '', 'Opakowanie zawiera 12 sugerowanych porcji produktu': '', 'metadata': 'w 100 ml:'}|Tabasco Sos Z Papryki Habanero 60 Ml
908|66708|7.89 zł|5901882900028|{'Wartość energetyczna:': '1570 kJ / 370 kcal', 'Tłuszcz:': '1,6 g', 'w tym kwasy tłuszczowe nasycone:': '0,2 g', 'Węglowodany:': '77,0 g', 'w tym cukry:': '2,5 g', 'Białko:': '10,0 g', 'Sól:': '0,9 g', 'metadata': '100 g produktu:'}|Tao Tao Makaron Pszenny Błyskawiczny Z Kurkumą Wonton 200 G
909|9747|7.35 zł|5901882220652|{'Wartość energetyczna:': '817 kJ / 192 kcal', 'Tłuszcz:': '0,1 g', 'w tym kwasy tłuszczowe nasycone:': '0,0 g', 'Węglowodany:': '47,4 g', 'w tym cukry:': '44,7 g', 'Białko:': '0,3 g', 'Sól:': '3,7 g', 'metadata': '100 ml produktu:'}|Tao Tao Sos Chili Słodko-Pikantny 175 Ml
910|66676|5.99 zł|5901882220621|{'Wartość energetyczna:': '669 kJ/158 kcal', 'Tłuszcz:': '0,0 g', 'w tym kwasy tłuszczowe nasycone:': '0,0 g', 'Węglowodany:': '31,6 g', 'w tym cukry:': '9,8 g', 'Białko:': '6,7 g', 'Sól:': '17,3 g', 'metadata': '100 ml produktu:'}|Tao Tao Sos Sojowo-Grzybowy 150 Ml
911|66824|7.35 zł|5901882099975|{'Wartość energetyczna:': '443 kJ / 104 kcal', 'Tłuszcz:': '0,0 g', 'w tym kwasy tłuszczowe nasycone:': '0,0 g', 'Węglowodany:': '23,4 g', 'w tym cukry:': '22,8 g', 'Białko:': '2,1 g', 'Sól:': '9,9 g', 'metadata': '100 g produktu:'}|Tao Tao Sos Teriyaki 150 Ml
912|92012|21.98 zł|8711000504895|{'Wartość energetyczna ': '31 kcal', 'Tłuszcz ': '2.1 g', ' w tym kwasy tłuszczowe nasycone ': '1.4 g', 'Węglowodany ': '2.4 g', ' w tym cukry ': '2.4 g', 'Błonnik ': '0.1 g', 'Białko ': '0.3 g', 'Sól ': '0.11 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal).': '', '**odnosi się do gotowego napoju': '', 'metadata': '100 ml**\n295 ml**\n295 ml/%*'}|Tassimo Jacobs Latte Macchiato Classico Kawa Mielona 8 Kapsułek I Mleko 8 Kapsułek 264 G
913|105190|14.33 zł|4046234645170||Tchibo Cafissimo Espresso Elegant Kawa Palona Mielona 70 G (10 X 7 G)
914|39056|16.99 zł|4006067941702||Tchibo Exclusive Kawa Palona Mielona 500 G
915|83749|12.99 zł|4046234624502||Tchibo Family Kawa Palona Mielona 500 G
916|198|7.19 zł|5900839856050||Tchibo Family Kawa Palona Mielona 250 G
917|43611|17.99 zł|5901086001675||Teekanne Earl Grey Mieszanka Herbat Czarnych 165 G (100 X 1,65 G)
918|38280|5.65 zł|5014328061426||Tetley Intensive Herbata Czarna 50 G (25 X 2 G)
919|93968|2.85 zł|8853662023946||Thai Pride Pasta Curry Zielona
920|93966|9.99 zł|8853662023151||Thai Pride Sos Pad Thai
921|91487|2.69 zł|5901135036221||To Naturalne Liść Laurowy Suszony Ekologiczny 6 G
922|91480|2.69 zł|5901135035644||To Naturalne Oregano Suszone Ekologiczne 7 G
923|91619|2.69 zł|5901135035712||To Naturalne Przyprawa Do Drobiu Ekologiczna 20 G
924|91623|2.69 zł|5901135035736||To Naturalne Przyprawa Do Ryb Ekologiczna 20 G
925|104674|2.89 zł|5903874840534||Tropico Pomidory Krojone Bez Skórki
926|90001|9.99 zł|0070177177676||Twinings Infuso Herbatka Ziołowo-Owocowa O Smaku Mango I Truskawki 40 G (20 Saszetek)
927|28850|15.39 zł|0070177086671||Twinings Lady Grey Czarna Herbata Liściasta Z Aromatem Owoców Cytrusowych 100 G
928|97405|9.95 zł|0070177078799||Twinings Prince Of Wales Czarna Herbata 50 G (25 Torebek)
929|35586|11.99 zł|4797865200015||Tylos London Herbata Czarna (100 Tb.)
930|93219|1.89 zł|5900334014450|{'energia': '270 kJ / 64 kcal', 'tłuszcz ': '0,4 g', ' w tym kwasy nasycone ': '0,06 g', 'węglowodany ': '13,7 g', ' w tym cukry ': '13,2 g', 'błonnik ': '1,9 g', 'białko ': '0,5 g', 'sól ': '0,01 g', 'witamina C': '24 mg / 30%*', '* % referencyjnej wartości spożycia.': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g'}|Tymbark Mus 100% Mango Jabłko Banan 120 G
931|93221|1.89 zł|5900334014467|{'energia': '241 kJ / 57 kcal', 'tłuszcz ': '0,4 g', ' w tym kwasy nasycone ': '0,05 g', 'węglowodany ': '12,1 g', ' w tym cukry ': '11,6 g', 'błonnik ': '1,8 g', 'białko ': '0,5 g', 'sól ': '0,01 g', 'witamina C': '24 mg / 30%*', '* % referencyjnej wartości spożycia.': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występ[ującego sodu.': '', 'metadata': 'w 100 g'}|Tymbark Mus 100% Pomarańcza Marakuja Jabłko Banan 120 G
932|93220|1.89 zł|5900334014443|{'energia': '261 kJ / 62 kcal', 'tłuszcz ': '0,4 g', ' w tym kwasy nasycone ': '0,06 g', 'węglowodany ': '13 g', ' w tym cukry ': '12,2 g', 'błonnik ': '1,7 g', 'białko ': '0,7 g', 'sól ': '0,01 g', 'witamina E ': '1,8 mg / 15%*', '* % referencyjnej wartości spożycia.': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występ[ującego sodu.': '', 'metadata': 'w 100 g'}|Tymbark Mus 100% Truskawka Jabłko Banan Marchew 120 G
933|101569|5.45 zł|4002359639951|{'Wartość energetyczna ': '356 kJ/85 kcal', 'Tłuszcz ': '4.4 g', 'w tym kwasy tłuszczowe nasycone ': '0.6 g', 'Węglowodany ': '9.9 g', 'w tym cukry ': '6.4 g', 'Białko ': '0.9 g', 'Sól ': '0.80 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal)': '', 'metadata': '/100 g\n1 porcja (133 g) (%*)'}|Uncle Ben's Sos Seczuański Chilli Fusion 400 G
934|24366|2.09 zł|5900907000156|{'Wartość energetyczna ': '436 kJ / 104 kcal', 'Tłuszcz ': '2,7 g', '- w tym kwasy tłuszczowe nasycone ': '0,2 g', 'Węglowodany ': '16 g', '- w tym cukry ': '14 g', 'Białko ': '1,9 g', 'Sól ': '0,64 g', 'metadata': 'w 100 g produktu'}|Urbanek Chrzan Po Łowicku 180 G
935|103016|6.95 zł|5900907001146|{'Wartość energetyczna ': '44 kJ / 11 kcal', 'Tłuszcz ': '<0,5 g', '- w tym kwasy tłuszczowe nasycone': '<0,1 g', 'Węglowodany ': '1,0 g', '- w tym cukry ': '<0.5 g', 'Białko ': '0.6 g', 'Sól ': '1,9 g', 'metadata': 'w 100 g produktu'}|Urbanek Ogórki Kiszone 920 G
936|89025|4.99 zł|5900907000583|{'Wartość energetyczna ': '135 kJ / 32 kcal', 'Tłuszcz ': '<0,5 g', '- w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '6,0 g', '- w tym cukry ': '4,8 g', 'Białko ': '0,9 g', 'Sól ': '0,57 g', 'metadata': 'w 100 g produktu'}|Urbanek Ogórki Konserwowe 920 G
937|56542|7.99 zł|5900907000347|{'Wartość energetyczna ': '149 kJ / 35 kcal', 'Tłuszcz ': '<0,5 g', '- w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '3,8 g', '- w tym cukry ': '2,1 g', 'Białko ': '3,0 g', 'Sól ': '0,91 g', 'metadata': 'w 100 g produktu'}|Urbanek Pieczarki Marynowane 500 G
938|100132|5.79 zł|5902620931465|{'Wartość energetyczna (kJ/kcal)': '1129/270', 'Tłuszcz  (g) w tym:': '4,3 ', ' kwasy tłuszczowe nasycone (g)': '0,4 ', 'Węglowodany (g) w tym:': '50,8 ', ' cukry (g)': '6,1 ', 'Białko (g)': '7,9 ', 'Sól (g)': '1,2 ', 'metadata': 'dla 100 g produktu:'}|Us Hamburger Maxi Bułki Pszenne Do Hamburgerów 328 G (4 Sztuki)
939|103618|6.15 zł|5902596076535||Vega Up Smalczyk Wegański Z Cebulką
940|46080|4.28 zł|3850104248832|{'Wartość energetyczna ': '638 kJ /151 kcal', 'Tłuszcz ': '0,6 g', 'w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '30 g', 'w tym cukry ': '26 g', 'Błonnik': '6,8 g', 'Białko ': '3,0 g', 'Sól ': '54,8 g', 'metadata': 'w 100 g'}|Vegeta Natur Przyprawa Warzywna Do Potraw 150 G
941|2735|10.50 zł|5904353039043|{'Wartość energetyczna': '697 kJ/164 kcal', 'tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone': '0,2 g', 'węglowodany ': '32 g', 'w tym cukry': '22 g', 'białko ': '8,5 g', 'sól ': '56,9 g', 'metadata': 'w 100 g produktu'}|Vegeta Przyprawa Warzywna Do Potraw 500 G
942|9826|3.10 zł|5904353039029|{'Wartość energetyczna ': '697 kJ/164 kcal', 'tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '0,2 g', 'węglowodany ': '32 g', 'w tym cukry ': '22 g', 'białko ': '8,5 g', 'sól ': '56,9 g', 'metadata': 'w 100 g produktu'}|Vegeta Przyprawa Warzywna Do Potraw 125 G
943|9825|6.35 zł|3850104047589|{'Wartość energetyczna ': '679 kJ / 164 kcal', 'tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '0,2 g', 'węglowodany ': '32 g', 'w tym cukry ': '22 g', 'białko ': '8,5 g', 'sól ': '56,9 g', 'metadata': 'w 100 g produktu'}|Vegeta Przyprawa Warzywna Do Potraw 250 G
944|67118|2.69 zł|8000483163072||Victoria Przecier Pomidorowy
945|68428|1.89 zł|5901882119468|{'Wartość energetyczna:': '337 kJ / 80 kcal', 'Tłuszcz:': '3,6 g', 'w tym kwasy tłuszczowe nasycone:': '1,2 g', 'Węglowodany:': '10,3 g', 'w tym cukry:': '0,3 g', 'Białko:': '1,6 g', 'Sól:': '0,8 g', 'metadata': '100 g gotowego produktu:'}|Vifon B?nh Tây Zupa Błyskawiczna 80 G
946|68426|1.89 zł|5901882120198|{'Wartość energetyczna:': '196 kJ / 46 kcal', 'Tłuszcz:': '0,5 g', 'w tym kwasy tłuszczowe nasycone:': '0,2 g', 'Węglowodany:': '9,5 g', 'w tym cukry:': '0,5 g', 'Białko:': '0,8 g', 'Sól:': '0,8 g', 'metadata': '100 g gotowego produktu:'}|Vifon Pho Zupa Błyskawiczna 60 G
947|60662|5.45 zł|5900175431102|{'Wartość energetyczna ': '9 kJ/ 2 kcal', 'Tłuszcz [g]': '0', '- kwasy tłuszczowe nasycone [g]': '0', 'Węglowodany [g]': '0,3', '- Cukry [g]': '<0,3', 'Białko [g]': '0', 'Sól [g]': '0', 'metadata': 'w 200 ml naparu z 1 torebki (2 g)\nw 100 ml naparu'}|Vitax Inspirations Truskawka & Mango Herbatka Ziołowo-Owocowa 40 G (20 Torebek)
948|85617|5.19 zł|5900175431096|{'Wartość energetyczna ': '5 kJ/ 1,5 kcal', 'Tłuszcz [g]': '0', '- kwasy tłuszczowe nasycone [g]': '0', 'Węglowodany [g]': '0,3', '- Cukry [g]': '<0,1', 'Białko [g]': '0', 'Sól [g]': '0', 'metadata': 'w 200 ml naparu z 1 torebki (1,5 g)\nw 100 ml naparu'}|Vitax Inspirations Zielona Mango & Acerola Herbata Zielona Owocowa 30 G (20 Torebek)
949|60657|5.45 zł|5900175431126|{'Wartość energetyczna ': '9 kJ/ 2 kcal', 'Tłuszcz [g]': '0', '- kwasy tłuszczowe nasycone [g]': '0', 'Węglowodany [g]': '0,3', '- Cukry [g]': '<0,3', 'Białko [g]': '0', 'Sól [g]': '0', 'metadata': 'w 200 ml naparu z 1 torebki (2 g)\nw 100 ml naparu'}|Vitax Inspirations Żurawina & Marakuja Herbatka Ziołowo-Owocowa 40 G (20 Torebek)
950|46069|5.45 zł|5900175431508|{'Wartość energetyczna ': '9 kJ/ 2 kcal', 'Tłuszcz [g]': '0 ', '- kwasy tłuszczowe nasycone ': '0 ', 'Węglowodany [g]': '< 0,5 ', '- Cukry [g]': '< 0,5', 'Białko [g]': '0 ', 'Sól [g]': '0 ', 'metadata': 'w 200 ml naparu z 1 saszetki\nw 100 ml naparu'}|Vitax Inspirations Żurawina And Malina Herbata Ziołowo-Owocowa 40 G (20 Torebek)
951|46070|5.39 zł|5900175431362|{'Wartość energetyczna ': '9 kJ/ 2 kcal', 'Tłuszcz [g]': '0', '- kwasy tłuszczowe nasycone ': '0', 'Węglowodany [g]': '< 0,5', '- Cukry [g]': '< 0,5', 'Białko [g]': '0', 'Sól [g]': '0', 'metadata': 'w 200 ml naparu saszetki\nw 100 ml'}|Vitax Inspirations Żurawina And Porzeczka Herbata Ziołowo-Owocowa 40 G ( 20 Torebek)
952|46755|4.99 zł|5900971001202||Vivi Musli Orkiszowe Polskie Owoce
953|82570|14.49 zł|5900971000120||Vivi Olej Słonecznikowy Nierafinowany
954|99064|2.89 zł|5900971000168||Vivi Płatki Owsiane Górskie
955|99055|2.39 zł|5900971000199||Vivi Płatki Owsiane Górskie Z Siemieniem Lnianym
956|24989|4.98 zł|7300400122054|{'Wartość energetyczna': '1405 kJ (334 kcal)', 'Tłuszcz': '1,5 g', 'w tym kwasy tłuszczowe nasycone': '0,3 g', 'Węglowodany': '60 g', 'w tym cukry': '2,0 g', 'Błonnik**': '22 g', 'Białko': '9 g', 'Sól': '1,0 g', '*RWS = referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)': '', '** zgodnie z metodą AOAC 2009.01': '', 'Ilość kromek: ok. 23': '', 'metadata': 'Średnie wartości odżywcze Na 100 g\nNa kromkę (ok. 15,3 g)\n%RWS* na kromkę'}|Wasa Delikatess Pieczywo Chrupkie 210 G
957|24990|4.98 zł|7300400122078|{'Wartość energetyczna': '1494 kJ (356 kcal)', 'Tłuszcz': '5,5 g', 'w tym kwasy tłuszczowe nasycone': '1,0 g', 'Węglowodany': '55 g', 'w tym cukry': '2,0 g', 'Błonnik**': '21 g', 'Białko': '11 g', 'Sól': '1,0 g', '*RWS = referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)': '', '** zgodnie z metodą AOAC 2009.01': '', 'Ilość kromek: ok. 22': '', 'metadata': 'Średnie wartości odżywcze Na 100 g\nNa kromkę (ok. 10 g)\n%RWS* na kromkę'}|Wasa Delikatess Sesam Pieczywo Chrupkie Z Sezamem 220 G
958|24993|4.89 zł|7300400114417|{'Wartość energetyczna ': '(364 kcal)', 'Tłuszcz ': '2,0 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '69,6 g', ' w tym cukry ': '5,0 g', 'Błonnik**': '10 g', 'Białko ': '12 g', 'Sól ': '1,25 g', '*%RWS = referencyjna wartość spożycia dla przeciętnej osoby dorosłej: 8400 kJ/2000 kcal': '', '** zgodnie z metodą AOAC 2009.01': '', 'Ilość kromek: ok. 24': '', 'metadata': 'Średnie wartości odżywcze na 100 g\nNa kromkę (ok. 6 g)\n% RWS* na kromkę'}|Wasa Lekkie Pszenne Pieczywo 140 G
959|61002|5.97 zł|5903264000555|{'Wartość energetyczna ': '3700 kJ/900 kcal', 'Tłuszcz ': '100 g', 'w tym kwasy tłuszczowe': '', '- nasycone': '7,0 g', '- jednonienasycone ': '63 g', '- wielonienasycone ': '30 g', 'Węglowodany ': '0 g', ' w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'Witamina E ': '33 mg (275%*)', 'Kwasy tłuszczowe Omega-3 ': '9,1 g', '*% dziennej referencyjnej wartości spożycia': '', 'Butelka zawiera około 91 łyżek stołowych.': '', 'metadata': '100 g (= 110 ml)\n1 łyżka (10 g)'}|Wielkopolski Olej Rzepakowy 100% 1 L
960|68244|5.79 zł|5903264000357|{'Wartość energetyczna ': '3700 kJ/900 kcal', 'Tłuszcz ': '100 g', 'w tym kwasy tłuszczowe ': '', '- nasycone ': '11 g', '- jednonienasycone ': '27 g', '- wielonienasycone ': '62 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól': '0 g', 'Witamina E ': '55 mg (458%*)', '* % dziennej referencyjnej wartości spożycia': '', 'Butelka zawiera około 92 łyżek stołowych.': '', 'metadata': '100 g (=110 ml)\n1 łyżka (10 g)'}|Wielkopolski Olej Słonecznikowy 100% 1 L
961|41189|0.95 zł|5900085009859|{'Wartość energetyczna ': '70 kcal', 'Tłuszcz ': '1,9 g', 'w tym kwasy tłuszczowe nasycone ': '1,1 g', 'Węglowodany ': '9,9 g', 'w tym cukry ': '4,6 g', 'Błonnik ': '0,1 g', 'Białko ': '3,2 g', 'Sól ': '0,11 g', '* Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/ 2000 kcal).': '', 'Opakowanie zawiera 4 porcje. Wielkość porcji powinna być dostosowana do wieku dziecka.': '', '** z mlekiem o zawartości 2,0% tłuszczu': '', 'metadata': 'bez dodatku cukru / Wartość odżywcza po przyrządzeniu** W 100 g gotowego deseru\nW 1 porcji (134 g)\n%RWS* w porcji\nz dodatkiem cukru / Wartość odżywcza po przyrządzeniu** W 100 g gotowego deseru\nW 1 porcji (144 g)\n%RWS* w porcji'}|Winiary Budyń Bez Dodatku Cukru Smak Waniliowy 35 G
